FeatureID,Raw_P,Q_value,LSMean_1,LSMean_1_LCL,LSMean_1_UCL,LSMean_2,LSMean_2_LCL,LSMean_2_UCL,L2FC,FC,ChemicalName,SuperPathway,SubPathway
S100001269,0.6171,0.8087,0.0261741929,-0.253202486,0.3055508721,-0.122526101,-0.614085787,0.3690335858,-0.214529176,0.8618273713,campesterol,Lipid,Sterol
S100001270,0.5553,0.7708,0.1322447327,-0.085863198,0.3503526638,-0.004867886,-0.388625996,0.378890223,-0.197811696,0.8718720311,myristoylcarnitine (C14),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)"
S100001271,0.0001,0.0101,-0.092766106,-0.177341017,-0.008191195,0.3028869776,0.1540785057,0.4516954496,0.5708067418,1.4853539347,1-stearoyl-GPC (18:0),Lipid,Lysophospholipid
S100001272,0.0067,0.0921,-0.083567568,-0.183496242,0.0163611066,0.2262500072,0.0504267854,0.4020732291,0.446972279,1.3631764139,1-oleoyl-GPC (18:1),Lipid,Lysophospholipid
S100001274,0.8017,0.9164,0.0564027667,-0.077498211,0.1903037444,0.0206700449,-0.214927009,0.2562670991,-0.051551421,0.9648981552,N-acetylthreonine,Amino Acid,"Glycine, Serine and Threonine Metabolism"
S100001275,0.6714,0.8484,0.0186442853,-0.311241751,0.3485303217,-0.13026676,-0.710697013,0.4501634931,-0.214833227,0.8616457588,phenylacetylglycine,Peptide,Acetylated Peptides
S100001276,0.2865,0.5606,0.0143417667,-0.113433858,0.1421173918,0.1606117779,-0.064207797,0.3854313526,0.2110230198,1.1575086862,N-acetylisoleucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism"
S100001277,0.5593,0.7708,-0.005760668,-0.351435574,0.339914239,0.20932555,-0.398885018,0.8175361181,0.3103038196,1.2399687995,10-nonadecenoate (19:1n9),Lipid,Long Chain Monounsaturated Fatty Acid
S100001278,0.9436,0.9778,-0.014506752,-0.411956784,0.3829432814,0.0153752748,-0.683932964,0.7146835141,0.0431106512,1.0303329746,10-heptadecenoate (17:1n7),Lipid,Long Chain Monounsaturated Fatty Acid
S100001293,0.2754,0.5492,-0.065179577,-0.268540273,0.1381811187,0.1731668717,-0.184643666,0.5309774095,0.3438612396,1.2691488117,N-acetylhistidine,Amino Acid,Histidine Metabolism
S100001294,0.7091,0.8724,0.0032655988,-0.173481659,0.1800128563,0.0733912567,-0.237593278,0.3843757911,0.1011699389,1.0726429589,gamma-glutamylglycine,Peptide,Gamma-glutamyl Amino Acid
S100001295,0.4714,0.7132,-0.052641953,-0.166272517,0.0609886109,0.034722885,-0.165208636,0.2346544058,0.1260408185,1.0912947529,gamma-glutamyltryptophan,Peptide,Gamma-glutamyl Amino Acid
S100001296,0.0796,0.2909,0.025066502,-0.31208113,0.3622141342,-0.621931438,-1.215138376,-0.0287245,-0.933420719,0.5236153443,stachydrine,Xenobiotics,Food Component/Plant
S100001300,0.5484,0.7697,-0.029413993,-0.273057784,0.2142297972,0.1264274342,-0.302260693,0.5551155613,0.2248316548,1.1686408742,alpha-hydroxyisovalerate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism"
S100001310,0.1845,0.4577,-0.029418774,-0.207049358,0.1482118093,0.2253242542,-0.087214481,0.5378629895,0.3675165038,1.2901300515,nicotinamide riboside,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism
S100001311,0.2305,0.4945,-0.314280697,-0.732702186,0.104140793,0.2261725491,-0.5100347,0.9623797978,0.7797092176,1.7167848115,ophthalmate,Amino Acid,Glutathione Metabolism
S100001312,0.6481,0.8327,0.1169496295,-0.092117444,0.3260167032,0.015416591,-0.352434246,0.3832674277,-0.146481211,0.9034513301,felinine,Amino Acid,Felinine Metabolism
S100001313,0.6216,0.8115,0.0465922973,-0.149450761,0.2426353553,0.149595456,-0.195339792,0.4945307041,0.1486021463,1.1084949105,gamma-glutamylmethionine,Peptide,Gamma-glutamyl Amino Acid
S100001314,0.027,0.1651,-0.053330878,-0.244107803,0.137446046,0.4171749399,0.0815053863,0.7528444935,0.678796411,1.6008037045,gamma-glutamylthreonine,Peptide,Gamma-glutamyl Amino Acid
S100001315,0.3683,0.6343,-0.125598099,-0.779941662,0.5287454649,-0.755772851,-1.907081965,0.395536263,-0.90914999,0.5324987375,p-cresol sulfate,Xenobiotics,Benzoate Metabolism
S100001316,0.0815,0.2923,-1.292216909,-1.648982366,-0.935451452,-0.611986115,-1.239710364,0.0157381341,0.9813655929,1.9743333436,nicotinate ribonucleoside,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism
S100001319,0.1147,0.3473,0.0770605781,-0.16018458,0.3143057364,-0.330245833,-0.747675649,0.0871839822,-0.58761894,0.6654402605,gamma-glutamylfelinylglycine*,Amino Acid,Felinine Metabolism
S100001320,0.1719,0.4412,0.0026233271,-0.186237257,0.1914839108,0.2816933203,-0.050604456,0.6139910968,0.4026128953,1.3218998647,erythronate*,Carbohydrate,Aminosugar Metabolism
S100001335,0.1212,0.3574,-0.041224126,-0.33724731,0.2547990575,0.4576863717,-0.063162626,0.9785353696,0.7197757011,1.6469259636,eicosenoate (20:1),Lipid,Long Chain Monounsaturated Fatty Acid
S100001337,0.4895,0.728,0.104564142,-0.267338059,0.4764663429,-0.169699386,-0.824056542,0.4846577704,-0.395678632,0.7601317329,linolenate [alpha or gamma; (18:3n3 or 6)],Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6)
S100001359,0.6111,0.8045,0.1010917286,-0.074230548,0.276414005,0.0061577896,-0.302319509,0.314635088,-0.136960723,0.9094330105,aconitate [cis or trans],Energy,TCA Cycle
S100001383,0.8452,0.9334,-0.100952531,-0.298692223,0.0967871608,-0.059923795,-0.407844249,0.2879966595,0.0591919549,1.0418820453,1-myristoyl-GPC (14:0),Lipid,Lysophospholipid
S100001384,0.0872,0.2951,0.0976029124,-0.060940417,0.2561462421,-0.198861336,-0.477816293,0.0800936204,-0.427707501,0.7434422058,1-arachidoyl-GPC (20:0),Lipid,Lysophospholipid
S100001386,0.0248,0.159,-0.481531038,-1.057579425,0.0945173491,0.9625814927,-0.050968262,1.9761312473,2.0834139867,4.2380892997,heme,Cofactors and Vitamins,Hemoglobin and Porphyrin Metabolism
S100001391,0.0129,0.1193,-0.16585813,-0.374471088,0.0427548271,0.4197562424,0.0527044173,0.7868080676,0.8448629516,1.7960941182,stearoylcarnitine (C18),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)"
S100001392,0.6881,0.8577,0.1802013745,-0.089079878,0.4494826275,0.0652229189,-0.408573995,0.5390198324,-0.165878848,0.891385348,laurylcarnitine (C12),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)"
S100001393,0.1059,0.335,0.0664372239,-0.217068448,0.3499428959,0.5659339019,0.0671093055,1.0647584984,0.7206213803,1.6478916418,isovalerylcarnitine (C5),Amino Acid,"Leucine, Isoleucine and Valine Metabolism"
S100001395,0.3185,0.585,-0.064369766,-0.206263019,0.0775234869,0.0874338595,-0.162225501,0.3370932197,0.2190063378,1.1639316476,1-linoleoyl-GPC (18:2),Lipid,Lysophospholipid
S100001409,0.3949,0.6604,0.101390634,-0.10445394,0.3072352082,-0.08594195,-0.448122841,0.2762389397,-0.270263791,0.8291679222,N1-methylinosine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing"
S100001411,0.1156,0.3476,-0.46366744,-0.981473607,0.0541387275,0.4231283409,-0.487944974,1.3342016559,1.2793758749,2.427339449,beta-guanidinopropanoate,Xenobiotics,Food Component/Plant
S100001412,0.0846,0.2941,-0.014009791,-0.157101551,0.1290819689,-0.283947778,-0.535715895,-0.032179661,-0.389438196,0.763426835,"N2,N2-dimethylguanosine",Nucleotide,"Purine Metabolism, Guanine containing"
S100001413,0.2681,0.5368,0.0269918434,-0.247650417,0.3016341034,-0.299914,-0.783143537,0.1833155362,-0.47162544,0.7211516407,N4-acetylcytidine,Nucleotide,"Pyrimidine Metabolism, Cytidine containing"
S100001415,0.2615,0.5342,0.0893081986,-0.080635025,0.2592514226,-0.115858081,-0.414871006,0.1831548438,-0.295992374,0.8145118685,N6-carbamoylthreonyladenosine,Nucleotide,"Purine Metabolism, Adenine containing"
S100001416,0.0808,0.2923,-0.072134913,-0.289963252,0.1456934254,0.3441506922,-0.039115478,0.7274168628,0.6005731789,1.5163188764,orotidine,Nucleotide,"Pyrimidine Metabolism, Orotate containing"
S100001417,0.9523,0.979,0.0844110045,-0.383067864,0.5518898729,0.0546815089,-0.767841569,0.8772045866,-0.042890596,0.9707080789,phenylacetylglutamine,Peptide,Acetylated Peptides
S100001423,0.4771,0.7188,0.0261922176,-0.562349762,0.6147341968,-0.420398857,-1.455930927,0.6151332124,-0.644294729,0.6398054873,4-hydroxyhippurate,Xenobiotics,Benzoate Metabolism
S100001425,0.2059,0.4837,-0.035297723,-0.169806919,0.0992114743,0.1482751682,-0.08839204,0.3849423761,0.2648396991,1.2015025406,"5,6-dihydrouridine",Nucleotide,"Pyrimidine Metabolism, Uracil containing"
S100001426,0.4612,0.707,-0.00291918,-0.192686977,0.1868486161,0.1464003143,-0.187493692,0.4802943203,0.2154224946,1.1610438774,3-(3-amino-3-carboxypropyl)uridine*,Nucleotide,"Pyrimidine Metabolism, Uracil containing"
S100001433,0.3822,0.6492,0.1318587453,-0.393553828,0.6572713184,-0.359454015,-1.283910704,0.5650026736,-0.708814483,0.6118226901,1-arachidonylglycerol (20:4),Lipid,Monoacylglycerol
S100001437,0.8127,0.9215,-0.039246098,-0.177503184,0.099010988,-0.004439876,-0.247701447,0.238821695,0.0502147639,1.0354190479,cysteine-glutathione disulfide,Amino Acid,Glutathione Metabolism
S100001452,0.0329,0.1808,-0.015043925,-0.317966948,0.2878790975,0.7029037826,0.1699146061,1.2358929591,1.0357795979,2.0502212373,isovalerylglycine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism"
S100001454,0.8488,0.9354,-0.03292043,-0.197183636,0.131342777,0.0003547667,-0.28866424,0.2893737734,0.0480059605,1.0338350076,3-hydroxydodecanedioate*,Lipid,"Fatty Acid, Dicarboxylate"
S100001456,0.1826,0.4571,0.0430446454,-0.03355797,0.1196472608,-0.067301087,-0.202082407,0.0674802331,-0.159195241,0.8955244699,7-methylguanine,Nucleotide,"Purine Metabolism, Guanine containing"
S100001461,0.0005,0.0185,-0.024301695,-0.122867979,0.0742645894,0.3894875242,0.2160614107,0.5629136376,0.5969716539,1.5125382786,1-stearoyl-GPE (18:0),Lipid,Lysophospholipid
S100001462,0.0094,0.1054,-0.168644278,-0.389434494,0.0521459387,0.4826867951,0.0942092391,0.8711643512,0.9396721087,1.9180922509,1-stearoyl-GPG (18:0),Lipid,Lysophospholipid
S100001468,0.7037,0.8699,-0.006545679,-0.421096331,0.4080049738,0.1611174386,-0.568279122,0.8905139988,0.2418867478,1.1825381668,N1-methyl-2-pyridone-5-carboxamide,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism
S100001481,0.6124,0.8045,-0.140249436,-0.698589765,0.4180908926,-0.441417713,-1.423810366,0.5409749401,-0.434493979,0.7399532455,1-docosahexaenoylglycerol (22:6),Lipid,Monoacylglycerol
S100001485,0.0131,0.1193,-0.055773373,-0.253599528,0.1420527819,0.4985152688,0.1504426849,0.8465878526,0.7996694744,1.740702281,gamma-glutamylisoleucine*,Peptide,Gamma-glutamyl Amino Acid
S100001491,0.0505,0.2233,-0.258098275,-0.525196658,0.009000108,0.3181405642,-0.151815617,0.7880967455,0.8313369154,1.7793334698,N-glycolylneuraminate,Carbohydrate,Aminosugar Metabolism
S100001501,0.2104,0.4837,-0.055364272,-0.25577437,0.1450458256,0.2153778012,-0.137241198,0.5679968003,0.390598247,1.3109369016,oleoylcarnitine (C18:1),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)"
S100001502,0.4273,0.6861,-0.079796224,-0.406425318,0.2468328691,0.1973142592,-0.377385445,0.7720139631,0.3997859204,1.3193121253,gamma-glutamyl-2-aminobutyrate,Peptide,Gamma-glutamyl Amino Acid
S100001509,0.8258,0.9241,0.040617248,-0.211379612,0.2926141082,-0.018316739,-0.461701985,0.425068507,-0.085023771,0.9427690022,2-methylbutyrylcarnitine (C5),Amino Acid,"Leucine, Isoleucine and Valine Metabolism"
S100001510,0.3359,0.6063,-0.120028383,-0.720064763,0.4800079968,0.4988563008,-0.556900019,1.554612621,0.8928618642,1.856855905,phenol sulfate,Amino Acid,Tyrosine Metabolism
S100001511,0.4178,0.6793,0.0376206275,-0.120372017,0.1956132724,0.1744454384,-0.103540596,0.4524314723,0.1973964761,1.1466272543,1-palmitoleoyl-GPC (16:1)*,Lipid,Lysophospholipid
S100001526,0.8012,0.9164,-0.026595084,-0.288649389,0.2354592205,-0.096711448,-0.557792639,0.3643697436,-0.101156529,0.93228533,malonylcarnitine,Lipid,Fatty Acid Synthesis
S100001527,0.1099,0.3415,-0.249300082,-0.689684752,0.1910845876,0.5174234194,-0.257427763,1.2922746016,1.1061481932,2.1527013631,hexanoylglycine,Lipid,Fatty Acid Metabolism (Acyl Glycine)
S100001531,0.2807,0.5545,0.0300761136,-0.085955642,0.1461078695,-0.104390814,-0.308547202,0.0997655732,-0.19399477,0.8741817895,3-ureidoisobutyrate,Nucleotide,"Pyrimidine Metabolism, Uracil containing"
S100001540,0.3857,0.6513,0.0545840453,-0.325521888,0.4346899789,0.4073875812,-0.261403938,1.0761791,0.5089879117,1.4230515375,glutamine_degradant*,Partially Characterized Molecules,Partially Characterized Molecules
S100001541,0.8142,0.9216,-0.090549775,-0.321942322,0.1408427728,-0.032772848,-0.439905069,0.3743593735,0.0833544854,1.0594786278,2-hydroxy-3-methylvalerate,Amino Acid,"Leucine, Isoleucine and Valine Metabolism"
S100001550,0.1834,0.4571,0.0718899568,-0.510472808,0.654252722,-0.765291154,-1.789950976,0.2593686679,-1.207797037,0.4329291844,homostachydrine*,Xenobiotics,Food Component/Plant
S100001551,0.0289,0.1702,-0.237135212,-0.519600778,0.0453303548,0.4499649159,-0.047029628,0.9469594597,0.9912759464,1.9879423869,1-arachidonoyl-GPC (20:4n6)*,Lipid,Lysophospholipid
S100001552,0.0216,0.1452,-0.003550323,-0.133394861,0.1262942161,0.3302129279,0.101753126,0.5586727297,0.4815185863,1.3962125518,1-dihomo-linolenoyl-GPC (20:3n3 or 6)*,Lipid,Lysophospholipid
S100001553,0.7978,0.9164,0.0429302917,-0.15035406,0.2362146433,-0.009691316,-0.349772655,0.3303900241,-0.075916932,0.9487389406,1-dihomo-linoleoyl-GPC (20:2)*,Lipid,Lysophospholipid
S100001561,0.1771,0.4476,-0.704318814,-1.15171116,-0.256926468,-0.051460164,-0.838641263,0.7357209342,0.9418759362,1.9210245234,2-palmitoleoyl-GPC (16:1)*,Lipid,Lysophospholipid
S100001562,0.0488,0.2223,-0.121528184,-0.350730327,0.1076739586,0.3767723043,-0.026505928,0.7800505368,0.7188956433,1.6459216293,2-palmitoyl-GPC (16:0)*,Lipid,Lysophospholipid
S100001563,0.434,0.6906,-0.161944274,-0.276061861,-0.047826687,-0.066559292,-0.267347723,0.1342291399,0.1376114408,1.1000822857,2-myristoyl-GPC (14:0)*,Lipid,Lysophospholipid
S100001566,0.0735,0.2797,-0.136934485,-0.433346154,0.159477185,0.4445687639,-0.07696377,0.9661012981,0.8389318531,1.7887253096,1-docosahexaenoyl-GPC (22:6)*,Lipid,Lysophospholipid
S100001567,0.0416,0.2053,-0.048412869,-0.177245528,0.0804197905,0.2421063406,0.015426928,0.4687857533,0.4191306226,1.3371215538,1-palmitoyl-GPE (16:0),Lipid,Lysophospholipid
S100001569,0.8905,0.9538,0.044774337,-0.205218537,0.2947672108,0.081340067,-0.35851919,0.5211993245,0.0527531973,1.0372424797,1-oleoyl-GPE (18:1),Lipid,Lysophospholipid
S100001570,0.3126,0.5802,-0.06004255,-0.287590376,0.1675052759,-0.306553842,-0.706921326,0.0938136413,-0.355640619,0.7815225364,1-linoleoyl-GPE (18:2)*,Lipid,Lysophospholipid
S100001571,0.2768,0.551,-0.086519124,-0.229823095,0.0567848463,0.0809353576,-0.171206142,0.3330768573,0.2415857507,1.1822914734,1-arachidonoyl-GPE (20:4n6)*,Lipid,Lysophospholipid
S100001579,0.6671,0.8484,-0.013523712,-0.218654715,0.1916072917,0.0803549607,-0.280570411,0.4412803324,0.1354382953,1.0984264685,2-hydroxypalmitate,Lipid,"Fatty Acid, Monohydroxy"
S100001580,0.0772,0.2878,-0.177812687,-0.503481525,0.1478561498,0.4524724292,-0.120537716,1.0254825746,0.9093092121,1.8781459936,docosapentaenoate (n6 DPA; 22:5n6),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6)
S100001581,0.049,0.2223,-0.13503289,-0.350622604,0.080556824,0.3334018155,-0.045925523,0.7127291544,0.6758084267,1.5974916903,N-methylleucine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism"
S100001586,0.2436,0.5094,-0.137363044,-0.446785849,0.1720597615,0.2509968389,-0.293428622,0.7954222994,0.5602848769,1.4745603576,gulonate*,Cofactors and Vitamins,Ascorbate and Aldarate Metabolism
S100001590,0.0309,0.1748,-0.06810194,-0.398138264,0.2619343838,0.7241964519,0.1435017693,1.3048911344,1.1430449613,2.2084665197,isobutyrylglycine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism"
S100001591,0.2947,0.5694,0.0222347003,-0.556882506,0.6013519065,-0.629287922,-1.648237224,0.3896613809,-0.939948456,0.5212515033,phenylpropionylglycine,Xenobiotics,Benzoate Metabolism
S100001593,0.7343,0.8835,-0.020801632,-0.300120699,0.258517434,-0.121608587,-0.613066904,0.3698497309,-0.145433693,0.9041075502,glutarylcarnitine (C5-DC),Amino Acid,Lysine Metabolism
S100001594,0.4027,0.6661,0.0918688157,-0.121171902,0.3049095337,0.2824994446,-0.092342968,0.6573418576,0.275021863,1.2100124259,beta-hydroxyisovaleroylcarnitine,Amino Acid,"Leucine, Isoleucine and Valine Metabolism"
S100001597,0.5756,0.7767,0.0765386879,-0.171934915,0.3250122912,-0.071633033,-0.508819153,0.3655530879,-0.213766606,0.8622830306,tiglylcarnitine (C5:1-DC),Amino Acid,"Leucine, Isoleucine and Valine Metabolism"
S100001604,0.8645,0.9419,-0.025241204,-0.496151029,0.4456686221,-0.110597566,-0.939157369,0.7179622366,-0.123143201,0.9181850191,hydroquinone sulfate,Xenobiotics,Drug - Topical Agents
S100001605,0.5996,0.7978,-0.08040596,-0.661810271,0.50099835,-0.405404878,-1.428378311,0.6175685549,-0.468874327,0.7225281357,catechol sulfate,Xenobiotics,Benzoate Metabolism
S100001606,0.8207,0.9221,-0.025480422,-0.216211732,0.1652508874,0.020466059,-0.315123236,0.3560553538,0.0662867605,1.0470183742,cholesterol sulfate,Lipid,Sterol
S100001609,0.9875,0.9913,-0.0067881,-0.137495335,0.1239191361,-0.008957702,-0.238935408,0.2210200036,-0.003130075,0.9978327491,7alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca),Lipid,Sterol
S100001612,0.2214,0.4859,-0.09492914,-0.28390727,0.0940489893,0.1541438424,-0.178360754,0.4866484391,0.3593363567,1.2828356542,N-acetyl-aspartyl-glutamate (NAAG),Amino Acid,Glutamate Metabolism
S100001613,0.0126,0.1193,0.0763609342,-0.08014426,0.2328661281,-0.364665165,-0.640034048,-0.089296282,-0.636266166,0.6433759147,tetradecanedioate (C14-DC),Lipid,"Fatty Acid, Dicarboxylate"
S100001614,0.0895,0.3014,0.0771227208,-0.083635821,0.2378812631,-0.22111582,-0.503968415,0.0617367748,-0.430267264,0.7421242917,hexadecanedioate (C16-DC),Lipid,"Fatty Acid, Dicarboxylate"
S100001615,0.3168,0.585,0.0668064058,-0.085644204,0.219257016,-0.096880459,-0.365115354,0.1713544359,-0.236150228,0.8490078345,octadecanedioate (C18-DC),Lipid,"Fatty Acid, Dicarboxylate"
S100001617,0.8873,0.9519,-0.053863884,-0.200344284,0.0926165148,-0.075915065,-0.33364545,0.18181532,-0.031813129,0.9781901693,undecanedioate (C11-DC),Lipid,"Fatty Acid, Dicarboxylate"
S100001619,0.0006,0.0215,-0.163361439,-0.331974198,0.0052513202,0.5250558378,0.2283838496,0.8217278261,0.9931761909,1.9905625287,glycerophosphoglycerol,Lipid,Glycerolipid Metabolism
S100001620,0.0001,0.0058,-0.021253951,-0.118516564,0.0760086616,0.4710985232,0.2999662022,0.6422308443,0.7103144735,1.6361607227,glycerophosphoethanolamine,Lipid,Phospholipid Metabolism
S100001621,0.0514,0.2233,-0.071409116,-0.221234944,0.0784167113,0.2504605274,-0.013156096,0.5140771509,0.4643597388,1.3797049111,glycerophosphoinositol*,Lipid,Phospholipid Metabolism
S100001623,0.5253,0.7566,-0.237325774,-0.518497602,0.0438460538,-0.046902003,-0.541620231,0.4478162251,0.2747234305,1.2097621515,3-(2-hydroxyphenyl)propionate,Xenobiotics,Benzoate Metabolism
S100001624,0.2644,0.5342,-0.199433959,-0.822437497,0.4235695784,-0.947021238,-2.043187979,0.1491455022,-1.07854046,0.4735076175,3-(3-hydroxyphenyl)propionate,Xenobiotics,Benzoate Metabolism
S100001635,0.4837,0.7245,0.1953089483,-0.143678129,0.5342960252,0.4486817695,-0.147761648,1.0451251868,0.3655397127,1.2883635166,ectoine,Xenobiotics,Chemical
S100001643,0.3091,0.5772,0.1227408884,-0.313865555,0.5593473316,-0.35370752,-1.121910962,0.4144959207,-0.687369757,0.6209849646,jasmonic acid,Xenobiotics,Food Component/Plant
S100001654,0.4076,0.6713,-0.105883532,-0.416906063,0.2051389996,0.1695007146,-0.377739443,0.7167408724,0.3972954865,1.3170366441,1-arachidonoyl-GPI (20:4)*,Lipid,Lysophospholipid
S100001655,0.7385,0.8852,-0.164160079,-0.597892462,0.2695723039,-0.010192748,-0.773339318,0.7529538209,0.2221279045,1.166452779,1-palmitoyl-GPI (16:0),Lipid,Lysophospholipid
S100001658,0.0183,0.1388,-0.096477021,-0.335563167,0.1426091251,0.5368968398,0.1162278296,0.9575658501,0.9137653283,1.8839560748,taurolithocholate 3-sulfate,Lipid,Secondary Bile Acid Metabolism
S100001662,0.767,0.901,-0.008344311,-0.171296527,0.1546079045,-0.059661788,-0.346374123,0.2270505468,-0.07403547,0.9499770266,deoxycarnitine,Lipid,Carnitine Metabolism
S100001664,0.3059,0.5749,-0.155039848,-0.358800071,0.0487203755,0.068834527,-0.289678975,0.4273480286,0.3229824503,1.2509138633,N6-succinyladenosine,Nucleotide,"Purine Metabolism, Adenine containing"
S100001668,0.0683,0.2678,0.061173044,-0.186564306,0.3089103939,-0.434493711,-0.870384403,0.0013969816,-0.715095969,0.6091646086,1-ribosyl-imidazoleacetate*,Amino Acid,Histidine Metabolism
S100001723,0.0867,0.2951,-0.305237081,-0.533801956,-0.076672207,0.1227822164,-0.279374751,0.5249391839,0.617501318,1.5342156873,alpha-hydroxycaproate,Lipid,"Fatty Acid, Monohydroxy"
